set,image,method,condition,lam,time_s,IoU,Dice,Precision,Recall,Accuracy
Big,070.jpg,LDA,boxcox,2.518929971355588,0.001,0.15932361154204158,0.27485614880235515,0.17842251563585823,0.598136284216657,0.9173126220703125
Big,070.jpg,QDA,boxcox,2.518929971355588,0.001,0.2657380123225288,0.4198941798941799,0.32978723404255317,0.5777518928363424,0.9581756591796875
Big,070.jpg,LDA,histeq,,0.001,0.0721209029460528,0.13453874977695832,0.07492050874403816,0.6587070471753058,0.7779693603515625
Big,070.jpg,QDA,histeq,,0.001,0.06951064985216919,0.12998589562764457,0.07196401799100449,0.6709376820034945,0.7646942138671875
Big,070.jpg,LDA,clahe,,0.001,0.3087185851690971,0.47178757705073493,0.3978408636545382,0.5794991263832265,0.96600341796875
Big,070.jpg,QDA,clahe,,0.001,0.4042642140468227,0.5757665972015481,0.5889159561510353,0.5631916132789749,0.9782562255859375
Big,073.jpg,LDA,raw,,0.001,0.5557029177718833,0.7144075021312873,0.7824463118580766,0.6572549019607843,0.989776611328125
Big,073.jpg,QDA,raw,,0.001,0.5517711171662125,0.7111501316944688,0.8075772681954138,0.6352941176470588,0.989959716796875
Big,073.jpg,LDA,boxcox,3.311393597169529,0.001,0.3032197561738043,0.46533940993043893,0.33517622667588115,0.7607843137254902,0.9659881591796875
Big,073.jpg,QDA,boxcox,3.311393597169529,0.001,0.4084201388888889,0.5799691833590138,0.47766497461928936,0.7380392156862745,0.9792022705078125
Big,073.jpg,LDA,histeq,,0.001,0.10077668041039409,0.18310104529616725,0.10298873101420872,0.8243137254901961,0.856903076171875
Big,073.jpg,QDA,histeq,,0.001,0.09083857623028527,0.1665481551710516,0.09260235459497453,0.8266666666666667,0.8390350341796875
Big,073.jpg,LDA,clahe,,0.001,0.42382271468144045,0.5953307392996109,0.5074626865671642,0.72,0.98095703125
Big,073.jpg,QDA,clahe,,0.001,0.46550816219062663,0.6352856629536472,0.5862068965517241,0.6933333333333334,0.9845123291015625
Big,074.jpg,LDA,raw,,0.001,0.1717935071846727,0.29321464256517393,0.19818271119842829,0.5633507853403141,0.8812713623046875
Big,074.jpg,QDA,raw,,0.001,0.21112792065893426,0.348646773074254,0.2894009216589862,0.43839441535776613,0.9283905029296875
Big,074.jpg,LDA,boxcox,2.768771275852889,0.001,0.14467984095899353,0.25278656228938773,0.14844130540672187,0.8509598603839441,0.7800750732421875
Big,074.jpg,QDA,boxcox,2.768771275852889,0.001,0.14417449902464977,0.25201487910725356,0.14789885392032018,0.8513089005235602,0.779083251953125
Big,074.jpg,LDA,histeq,,0.001,0.12438440973687913,0.22124890501814543,0.12563956793632747,0.9256544502617801,0.7151336669921875
Big,074.jpg,QDA,histeq,,0.001,0.12438440973687913,0.22124890501814543,0.12563956793632747,0.9256544502617801,0.7151336669921875
Big,074.jpg,LDA,clahe,,0.001,0.1800232288037166,0.3051181102362205,0.20514980146793407,0.5951134380453752,0.881500244140625
Big,074.jpg,QDA,clahe,,0.001,0.2158927026247476,0.3551180168426047,0.26895436579231047,0.5225130890052356,0.9170379638671875
Big,081.jpg,LDA,raw,,0.001,0.19956434316353888,0.33272803464170975,0.2242515533797778,0.6444805194805194,0.9271087646484375
Big,081.jpg,QDA,raw,,0.001,0.2799898554400203,0.4374876164057856,0.34510784620193813,0.5974025974025974,0.9566802978515625
Big,081.jpg,LDA,boxcox,1.4140669058361686,0.001,0.1628118503118503,0.2800312884121131,0.17645402056048443,0.678030303030303,0.9016876220703125
Big,081.jpg,QDA,boxcox,1.4140669058361686,0.001,0.20363698747641104,0.33836944127708096,0.22968266253869968,0.6423160173160173,0.929168701171875
Big,081.jpg,LDA,histeq,,0.001,0.0895308210631395,0.1643474775239077,0.09189881524175472,0.7765151515151515,0.7773284912109375
Big,081.jpg,QDA,histeq,,0.001,0.08452520515826495,0.15587504053615825,0.08658580521196109,0.7803030303030303,0.761688232421875
Big,081.jpg,LDA,clahe,,0.001,0.15788165091994033,0.27270775177152673,0.1701044736137155,0.6872294372294372,0.896636962890625
Big,081.jpg,QDA,clahe,,0.001,0.186629952577635,0.31455459584891066,0.2064647148417668,0.6601731601731602,0.9188690185546875
Big,082.jpg,LDA,raw,,0.001,0.1308828052906798,0.2314701482388141,0.14129171509214677,0.6398496240601503,0.9137725830078125
Big,082.jpg,QDA,raw,,0.001,0.22019964768056371,0.36092396535129934,0.2653927813163482,0.5639097744360902,0.95947265625
Big,082.jpg,LDA,boxcox,1.3609348276737707,0.001,0.10740379931807112,0.19397404882340005,0.11360123647604328,0.6631578947368421,0.888153076171875
Big,082.jpg,QDA,boxcox,1.3609348276737707,0.001,0.15374531835205993,0.2665151761077747,0.16994411095011386,0.6172932330827068,0.9310455322265625
Big,082.jpg,LDA,histeq,,0.001,0.08083706016369926,0.14958232492778514,0.08345674710340623,0.7203007518796992,0.8337860107421875
Big,082.jpg,QDA,histeq,,0.001,0.07399687337154769,0.13779718583212033,0.07589524318546231,0.7473684210526316,0.8101959228515625
Big,082.jpg,LDA,clahe,,0.001,0.17295597484276728,0.2949061662198391,0.18387815750371472,0.7443609022556391,0.927764892578125
Big,082.jpg,QDA,clahe,,0.001,0.21221198156682028,0.3501235506557689,0.2342915288730603,0.6924812030075188,0.9478302001953125
Big,093.jpg,LDA,raw,,0.001,0.27615780445969124,0.4327956989247312,0.392204628501827,0.4827586206896552,0.98712158203125
Big,093.jpg,QDA,raw,,0.001,0.24083769633507854,0.3881856540084388,0.6548042704626335,0.27586206896551724,0.99114990234375
Big,093.jpg,LDA,boxcox,0.9734436350146707,0.001,0.27648578811369506,0.4331983805668016,0.39386503067484663,0.48125937031484256,0.9871826171875
Big,093.jpg,QDA,boxcox,0.9734436350146707,0.001,0.27904191616766466,0.4363295880149813,0.5810473815461347,0.3493253373313343,0.990814208984375
Big,093.jpg,LDA,histeq,,0.001,0.15375399361022365,0.2665282104534441,0.17326732673267325,0.5772113943028486,0.9676666259765625
Big,093.jpg,QDA,histeq,,0.001,0.15375399361022365,0.2665282104534441,0.17326732673267325,0.5772113943028486,0.9676666259765625
Big,093.jpg,LDA,clahe,,0.001,0.17876838235294118,0.3033138401559454,0.20495258166491043,0.5832083958020989,0.9727325439453125
Big,093.jpg,QDA,clahe,,0.001,0.27137176938369784,0.42689601250977327,0.44607843137254904,0.40929535232383807,0.9888153076171875
Big,098.jpg,LDA,raw,,0.001,0.3072289156626506,0.4700460829493088,0.4302147239263804,0.518005540166205,0.9806976318359375
Big,098.jpg,QDA,raw,,0.001,0.3437956204379562,0.5116784356328082,0.6213720316622692,0.43490304709141275,0.9862823486328125
Big,098.jpg,LDA,boxcox,2.157135954962219,0.001,0.22271062271062272,0.36428999400838824,0.26962305986696233,0.5614035087719298,0.967620849609375
Big,098.jpg,QDA,boxcox,2.157135954962219,0.001,0.323220536756126,0.48853615520282184,0.4675105485232067,0.5115420129270545,0.9822998046875
Big,098.jpg,LDA,histeq,,0.001,0.10891089108910891,0.19642857142857142,0.11708355508249069,0.6094182825484764,0.9176025390625
Big,098.jpg,QDA,histeq,,0.001,0.14201570680628273,0.2487106017191977,0.15679190751445088,0.6011080332409973,0.9399871826171875
Big,098.jpg,LDA,clahe,,0.001,0.22570309718761125,0.3682834737147836,0.26864406779661015,0.5854108956602031,0.9668121337890625
Big,098.jpg,QDA,clahe,,0.001,0.30604796663190825,0.4686626746506986,0.41279887482419125,0.5420129270544783,0.9796905517578125
Big,100.jpg,LDA,raw,,0.001,0.4032561051972448,0.5747434181169121,0.5729537366548043,0.576544315129812,0.9854583740234375
Big,100.jpg,QDA,raw,,0.001,0.4152966404574696,0.5868686868686869,0.6732329084588644,0.5201432408236347,0.987518310546875
Big,100.jpg,LDA,boxcox,2.332064133998551,0.001,0.2730799069045772,0.42900670322973794,0.32517321016166284,0.630259623992838,0.971405029296875
Big,100.jpg,QDA,boxcox,2.332064133998551,0.001,0.391304347826087,0.5625,0.538966365873667,0.5881826320501343,0.984405517578125
Big,100.jpg,LDA,histeq,,0.001,0.0952267587192001,0.17389414194109337,0.09896091044037605,0.7162041181736795,0.8840179443359375
Big,100.jpg,QDA,histeq,,0.001,0.10469887491727332,0.18955188114066618,0.10942039009544889,0.7081468218442256,0.89678955078125
Big,100.jpg,LDA,clahe,,0.001,0.2654932159882655,0.4195885250651985,0.3101970865467009,0.64816472694718,0.9694366455078125
Big,100.jpg,QDA,clahe,,0.001,0.3313840155945419,0.4978038067349927,0.42105263157894735,0.6087735004476276,0.97906494140625
Big,103.jpg,LDA,raw,,0.001,0.39324227174694465,0.564499484004128,0.5850267379679145,0.5453639082751744,0.98712158203125
Big,103.jpg,QDA,raw,,0.001,0.40265120132560067,0.5741287655050207,0.7043478260869566,0.48454636091724823,0.9889984130859375
Big,103.jpg,LDA,boxcox,2.6232323880839825,0.001,0.27308533916849015,0.42901340666895843,0.3273871983210913,0.6221335992023929,0.9746551513671875
Big,103.jpg,QDA,boxcox,2.6232323880839825,0.001,0.385558583106267,0.5565388397246804,0.5489815712900097,0.5643070787637089,0.986236572265625
Big,103.jpg,LDA,histeq,,0.001,0.11026009254826871,0.1986202931876976,0.1160369437447523,0.6889332003988036,0.9149169921875
Big,103.jpg,QDA,histeq,,0.001,0.13532934131736526,0.23839662447257384,0.1447171824973319,0.6759720837487537,0.93389892578125
Big,103.jpg,LDA,clahe,,0.001,0.28077091546211125,0.4384404924760602,0.3336803748047892,0.6390827517447657,0.974945068359375
Big,103.jpg,QDA,clahe,,0.001,0.35308056872037913,0.521891418563923,0.4652615144418423,0.5942173479561316,0.98333740234375
Big,104.jpg,LDA,raw,,0.001,0.349507735583685,0.5179781136008338,0.4930555555555556,0.5455543358946213,0.9858856201171875
Big,104.jpg,QDA,raw,,0.001,0.36231884057971014,0.5319148936170213,0.751503006012024,0.411635565312843,0.98992919921875
Big,104.jpg,LDA,boxcox,2.1749529486498433,0.001,0.25057897174617877,0.40074074074074073,0.3024035774175517,0.5938529088913282,0.975311279296875
Big,104.jpg,QDA,boxcox,2.1749529486498433,0.001,0.3637065637065637,0.5334088335220838,0.5508771929824562,0.5170142700329309,0.9874267578125
Big,104.jpg,LDA,histeq,,0.001,0.10966916468652897,0.19766101136550815,0.11627906976744186,0.6586169045005489,0.9256744384765625
Big,104.jpg,QDA,histeq,,0.001,0.1368199859911277,0.24070651057712056,0.1480545730166751,0.6432491767288694,0.9435882568359375
Big,104.jpg,LDA,clahe,,0.001,0.2180339985218034,0.3580097087378641,0.24737945492662475,0.6476399560922064,0.96771240234375
Big,104.jpg,QDA,clahe,,0.001,0.33876442634080106,0.5060851926977687,0.470311027332705,0.5477497255762898,0.985137939453125
Big,106.jpg,LDA,raw,,0.001,0.34657534246575344,0.5147507629704985,0.4814462416745956,0.5530054644808743,0.985443115234375
Big,106.jpg,QDA,raw,,0.001,0.3558515699333968,0.5249122807017544,0.7333333333333333,0.4087431693989071,0.9896697998046875
Big,106.jpg,LDA,boxcox,2.426489848392687,0.001,0.2092849120179708,0.3461300309597523,0.24146868250539957,0.6109289617486339,0.9677734375
Big,106.jpg,QDA,boxcox,2.426489848392687,0.001,0.3477956613016095,0.5160955347871236,0.49159248269040556,0.5431693989071038,0.98577880859375
Big,106.jpg,LDA,histeq,,0.001,0.09579682162483291,0.17484413120086745,0.09979885502088813,0.7049180327868853,0.9071044921875
Big,106.jpg,QDA,histeq,,0.001,0.08792965627498002,0.16164584864070536,0.09102192800992967,0.7213114754098361,0.895538330078125
Big,106.jpg,LDA,clahe,,0.001,0.23468950749464668,0.38015955601803675,0.2784552845528455,0.5989071038251366,0.9727325439453125
Big,106.jpg,QDA,clahe,,0.001,0.34502923976608185,0.5130434782608696,0.5102702702702703,0.5158469945355191,0.986328125
Big,116.jpg,LDA,raw,,0.001,0.4036363636363636,0.5751295336787565,0.7130620985010707,0.48191027496382055,0.99249267578125
Big,116.jpg,QDA,raw,,0.001,0.3155792276964048,0.4797570850202429,0.797979797979798,0.3429811866859624,0.992156982421875
Big,116.jpg,LDA,boxcox,0.8630819050947174,0.001,0.4007308160779537,0.5721739130434783,0.7167755991285403,0.4761215629522431,0.99249267578125
Big,116.jpg,QDA,boxcox,0.8630819050947174,0.001,0.32317880794701986,0.48848848848848847,0.7922077922077922,0.35311143270622286,0.9922027587890625
Big,116.jpg,LDA,histeq,,0.001,0.12526150627615062,0.22263537067162445,0.13261351052048725,0.6931982633863966,0.9489593505859375
Big,116.jpg,QDA,histeq,,0.001,0.10413573700954401,0.18862850557049557,0.10874861572535992,0.7105643994211288,0.935546875
Big,116.jpg,LDA,clahe,,0.001,0.30367647058823527,0.4658770445572476,0.38170055452865065,0.597684515195369,0.9855499267578125
Big,116.jpg,QDA,clahe,,0.001,0.37844611528822053,0.5490909090909091,0.7383863080684596,0.4370477568740955,0.992431640625
Big,120.jpg,LDA,raw,,0.001,0.37404580152671757,0.5444444444444444,0.6282051282051282,0.4803921568627451,0.991241455078125
Big,120.jpg,QDA,raw,,0.001,0.3150326797385621,0.47912524850894633,0.8253424657534246,0.33753501400560226,0.99200439453125
Big,120.jpg,LDA,boxcox,2.01013917861418,0.001,0.3465804066543438,0.5147563486616334,0.5047106325706595,0.5252100840336135,0.9892120361328125
Big,120.jpg,QDA,boxcox,2.01013917861418,0.001,0.3696172248803828,0.5397379912663756,0.7169373549883991,0.4327731092436975,0.9919586181640625
Big,120.jpg,LDA,histeq,,0.001,0.0,0.0,0.0,0.0,0.989105224609375
Big,120.jpg,QDA,histeq,,0.001,0.0,0.0,0.0,0.0,0.989105224609375
Big,120.jpg,LDA,clahe,,0.001,0.24296828246558946,0.3909484833895041,0.2978723404255319,0.5686274509803921,0.9806976318359375
Big,120.jpg,QDA,clahe,,0.001,0.3684834123222749,0.5385281385281385,0.7052154195011338,0.43557422969187676,0.9918670654296875
Big,183.jpg,LDA,raw,,0.001,0.40732469852612774,0.5788638527451603,0.5143824027072758,0.6618287373004355,0.9797515869140625
Big,183.jpg,QDA,raw,,0.001,0.46808510638297873,0.6376811594202898,0.6720257234726688,0.6066763425253991,0.985504150390625
Big,183.jpg,LDA,boxcox,3.3192293783923805,0.001,0.20261669024045262,0.3369597177300794,0.21128318584070796,0.8316400580551524,0.931182861328125
Big,183.jpg,QDA,boxcox,3.3192293783923805,0.001,0.29302458547741567,0.4532390006632766,0.32591414944356123,0.7438316400580551,0.9622650146484375
Big,183.jpg,LDA,histeq,,0.001,0.10977319587628866,0.19782996432818073,0.11020036429872496,0.9658925979680697,0.835296630859375
Big,183.jpg,QDA,histeq,,0.001,0.10977319587628866,0.19782996432818073,0.11020036429872496,0.9658925979680697,0.835296630859375
Big,183.jpg,LDA,clahe,,0.001,0.25146484375,0.4018728053062817,0.27481323372465316,0.7474600870827286,0.953216552734375
Big,183.jpg,QDA,clahe,,0.001,0.28378378378378377,0.4421052631578947,0.3197278911564626,0.716255442670537,0.9619903564453125
Big,188.jpg,LDA,raw,,0.001,0.1994572591587517,0.332579185520362,0.24019607843137256,0.5404411764705882,0.9639892578125
Big,188.jpg,QDA,raw,,0.001,0.28174603174603174,0.43962848297213625,0.5011764705882353,0.3915441176470588,0.983428955078125
Big,188.jpg,LDA,boxcox,1.9395671708958595,0.001,0.16611716966776566,0.2849064810787299,0.1866096866096866,0.6020220588235294,0.9498291015625
Big,188.jpg,QDA,boxcox,1.9395671708958595,0.001,0.22524028416213956,0.36766712141882674,0.29229934924078094,0.4954044117647059,0.971710205078125
Big,188.jpg,LDA,histeq,,0.001,0.10799105895501537,0.1949312823099231,0.11296215110331725,0.7104779411764706,0.9025726318359375
Big,188.jpg,QDA,histeq,,0.001,0.1255108991825613,0.22302920260251172,0.13349030972649883,0.6773897058823529,0.9216461181640625
Big,188.jpg,LDA,clahe,,0.001,0.14358353510895883,0.25111158162185054,0.16313617606602476,0.5450367647058824,0.9460296630859375
Big,188.jpg,QDA,clahe,,0.001,0.17710508002783576,0.3009163464380727,0.22178649237472767,0.4678308823529412,0.9639129638671875
Big,203.jpg,LDA,raw,,0.001,0.2767191383595692,0.4334847501622323,0.34755463059313213,0.5758620689655173,0.9866790771484375
Big,203.jpg,QDA,raw,,0.001,0.2718954248366013,0.42754367934224047,0.5292620865139949,0.3586206896551724,0.9915008544921875
Big,203.jpg,LDA,boxcox,3.491612404950425,0.001,0.18824701195219123,0.316848281642917,0.20930232558139536,0.6517241379310345,0.975128173828125
Big,203.jpg,QDA,boxcox,3.491612404950425,0.001,0.29935125115848005,0.4607703281027104,0.3929440389294404,0.5568965517241379,0.98846435546875
Big,203.jpg,LDA,histeq,,0.001,0.0,0.0,0.0,0.0,0.99114990234375
Big,203.jpg,QDA,histeq,,0.001,0.0,0.0,0.0,0.0,0.99114990234375
Big,203.jpg,LDA,clahe,,0.001,0.20649281532730177,0.3423026025584473,0.22999407231772376,0.6689655172413793,0.9772491455078125
Big,203.jpg,QDA,clahe,,0.001,0.3022794846382557,0.4642313546423135,0.41553133514986373,0.5258620689655172,0.9892578125
Big,210.jpg,LDA,raw,,0.001,0.2734562951082598,0.42947103274559195,0.4782608695652174,0.38971428571428574,0.986175537109375
Big,210.jpg,QDA,raw,,0.001,0.23782234957020057,0.38425925925925924,0.5914489311163895,0.2845714285714286,0.987823486328125
Big,210.jpg,LDA,boxcox,2.993014654259725,0.001,0.22076023391812866,0.36167664670658684,0.27791411042944786,0.5177142857142857,0.9756011962890625
Big,210.jpg,QDA,boxcox,2.993014654259725,0.001,0.2663755458515284,0.4206896551724138,0.5304347826086957,0.3485714285714286,0.9871826171875
Big,210.jpg,LDA,histeq,,0.001,0.11143637782982045,0.20052677787532924,0.11846473029045643,0.6525714285714286,0.9305267333984375
Big,210.jpg,QDA,histeq,,0.001,0.12433035714285715,0.2211633909072861,0.13382988947621335,0.6365714285714286,0.9401397705078125
Big,210.jpg,LDA,clahe,,0.001,0.19568345323741007,0.32731648616125153,0.2521631644004944,0.4662857142857143,0.9744110107421875
Big,210.jpg,QDA,clahe,,0.001,0.2735930735930736,0.42963970088375253,0.5302013422818792,0.36114285714285715,0.9871978759765625
Big,216.jpg,LDA,raw,,0.001,0.4634146341463415,0.6333333333333333,0.6690140845070423,0.6012658227848101,0.991607666015625
Big,216.jpg,QDA,raw,,0.001,0.4515463917525773,0.6221590909090909,0.7087378640776699,0.5544303797468354,0.99188232421875
Big,216.jpg,LDA,boxcox,2.5838621885815756,0.001,0.4004611837048424,0.5718990120746432,0.5048449612403101,0.6594936708860759,0.98809814453125
Big,216.jpg,QDA,boxcox,2.5838621885815756,0.001,0.45555555555555555,0.6259541984732825,0.6927803379416283,0.5708860759493671,0.9917755126953125
Big,216.jpg,LDA,histeq,,0.001,0.20534035351635954,0.3407176287051482,0.22608695652173913,0.6911392405063291,0.9677581787109375
Big,216.jpg,QDA,histeq,,0.001,0.34872979214780603,0.5171232876712328,0.798941798941799,0.3822784810126582,0.99139404296875
Big,216.jpg,LDA,clahe,,0.001,0.3485254691689008,0.5168986083499006,0.425531914893617,0.6582278481012658,0.98516845703125
Big,216.jpg,QDA,clahe,,0.001,0.4394904458598726,0.6106194690265486,0.6098484848484849,0.6113924050632912,0.9906005859375
Big,217.jpg,LDA,raw,,0.001,0.34572784810126583,0.5138154027042916,0.6292296616270698,0.4341778440139096,0.974761962890625
Big,217.jpg,QDA,raw,,0.001,0.34692069118298624,0.5151315789473684,0.762414800389484,0.3889716840536513,0.977508544921875
Big,217.jpg,LDA,boxcox,3.076199431873494,0.001,0.1781631848640126,0.30244228839076615,0.19499568593615185,0.6736214605067065,0.9045562744140625
Big,217.jpg,QDA,boxcox,3.076199431873494,0.001,0.2751135790005048,0.43151227236737927,0.35867061533399147,0.5414803775459514,0.9561767578125
Big,217.jpg,LDA,histeq,,0.001,0.10417180942977043,0.18868768164542812,0.10630392342087033,0.8385494287133631,0.77850341796875
Big,217.jpg,QDA,histeq,,0.001,0.09791395782689807,0.1783636270016992,0.09949448529411764,0.8604073522106309,0.7565155029296875
Big,217.jpg,LDA,clahe,,0.001,0.22641903171953257,0.36923600476433555,0.2807971014492754,0.53899652260308,0.9434356689453125
Big,217.jpg,QDA,clahe,,0.001,0.2929860905593371,0.4531929503318837,0.4202037351443124,0.4918032786885246,0.9635467529296875
Big,230.jpg,LDA,raw,,0.001,0.19155160308916452,0.3215162525778258,0.22217698154180238,0.5815275310834813,0.8945770263671875
Big,230.jpg,QDA,raw,,0.001,0.34458509142053445,0.5125523012552301,0.5032523108524478,0.522202486678508,0.95733642578125
Big,230.jpg,LDA,boxcox,2.470926121469272,0.001,0.11526242216291778,0.20670009115770283,0.12309153830494673,0.644404973357016,0.78753662109375
Big,230.jpg,QDA,boxcox,2.470926121469272,0.001,0.17692062480076506,0.30065005417118096,0.20154944921922285,0.5914742451154529,0.881805419921875
Big,230.jpg,LDA,histeq,,0.001,0.08687647935478215,0.15986449427326987,0.09016878213002139,0.7040852575488454,0.68212890625
Big,230.jpg,QDA,histeq,,0.001,0.08687647935478215,0.15986449427326987,0.09016878213002139,0.7040852575488454,0.68212890625
Big,230.jpg,LDA,clahe,,0.001,0.12390342927571957,0.2204876790091601,0.13470481595333805,0.6071047957371225,0.81561279296875
Big,230.jpg,QDA,clahe,,0.001,0.19601040763226366,0.32777374909354606,0.2313541971336648,0.5619893428063943,0.9009857177734375
Big,232.jpg,LDA,raw,,0.001,0.6119704102219233,0.7592824363788069,0.8287795992714025,0.7005388760585065,0.9911956787109375
Big,232.jpg,QDA,raw,,0.001,0.6022646850672329,0.7517667844522968,0.8818652849740932,0.6551193225558122,0.991424560546875
Big,232.jpg,LDA,boxcox,3.8768982953847084,0.001,0.30196749358426006,0.46386333771353483,0.3241505968778696,0.815242494226328,0.962646484375
Big,232.jpg,QDA,boxcox,3.8768982953847084,0.001,0.5863746958637469,0.7392638036809815,0.7364400305576776,0.7421093148575828,0.9896240234375
Big,232.jpg,LDA,histeq,,0.001,0.10796675072382554,0.1948916800134873,0.10942824687618326,0.8899153194765204,0.8542633056640625
Big,232.jpg,QDA,histeq,,0.001,0.09873610993298838,0.17972670423840037,0.09987986957267891,0.8960739030023095,0.8378753662109375
Big,232.jpg,LDA,clahe,,0.001,0.5300053106744557,0.6928149947934745,0.6308470290771175,0.7682832948421863,0.9864959716796875
Big,232.jpg,QDA,clahe,,0.001,0.5695830886670581,0.7257762813318369,0.7059679767103348,0.7467282525019245,0.9888153076171875
Big,233.jpg,LDA,raw,,0.001,0.6051136363636364,0.7539823008849558,0.8119440914866582,0.7037444933920705,0.9936370849609375
Big,233.jpg,QDA,raw,,0.001,0.5612770339855818,0.7189973614775725,0.8963815789473685,0.6002202643171806,0.993499755859375
Big,233.jpg,LDA,boxcox,3.2387904759354957,0.001,0.4005291005291005,0.5719682659614658,0.4353076480736055,0.8337004405286343,0.9827117919921875
Big,233.jpg,QDA,boxcox,3.2387904759354957,0.001,0.5974382433668801,0.7479954180985109,0.779236276849642,0.7191629955947136,0.9932861328125
Big,233.jpg,LDA,histeq,,0.001,0.1272671848803536,0.22579772850189292,0.1286991368680641,0.9196035242290749,0.912628173828125
Big,233.jpg,QDA,histeq,,0.001,0.09874516242523748,0.17974170135553422,0.09951542370878147,0.9273127753303965,0.8827362060546875
Big,233.jpg,LDA,clahe,,0.001,0.4454770755885997,0.6163737676810973,0.5045614035087719,0.7918502202643172,0.9863433837890625
Big,233.jpg,QDA,clahe,,0.001,0.5729442970822282,0.7284991568296796,0.7439724454649828,0.7136563876651982,0.9926300048828125
Big,235.jpg,LDA,raw,,0.001,0.40955329500221144,0.5811107624725447,0.6036505867014341,0.5601935874168179,0.9796295166015625
Big,235.jpg,QDA,raw,,0.001,0.47219069239500566,0.6414803392444102,0.8841657810839533,0.5033272837265578,0.985809326171875
Big,235.jpg,LDA,boxcox,2.208973906054473,0.001,0.20290720828355238,0.3373613640125807,0.2322242479489517,0.616454930429522,0.9389190673828125
Big,235.jpg,QDA,boxcox,2.208973906054473,0.001,0.3714739769566945,0.5417149478563151,0.519733185102835,0.5656382335148216,0.975860595703125
Big,235.jpg,LDA,histeq,,0.001,0.08605624495190542,0.15847474815766344,0.08920688080377531,0.7090139140955838,0.8100738525390625
Big,235.jpg,QDA,histeq,,0.001,0.08605624495190542,0.15847474815766344,0.08920688080377531,0.7090139140955838,0.8100738525390625
Big,235.jpg,LDA,clahe,,0.001,0.2785714285714286,0.43575418994413406,0.33788737087637455,0.6134301270417423,0.959930419921875
Big,235.jpg,QDA,clahe,,0.001,0.3792156862745098,0.5499004833665055,0.5187768240343348,0.5849969751966122,0.9758453369140625
Big,236.jpg,LDA,raw,,0.001,0.3682489097618249,0.5382776585963837,0.4127655574356082,0.7734719041747402,0.8850555419921875
Big,236.jpg,QDA,raw,,0.001,0.31287128712871287,0.4766214177978884,0.512674913810586,0.44530561916505196,0.915283203125
Big,236.jpg,LDA,boxcox,3.0453520458839702,0.001,0.3007855652387382,0.46246756310450576,0.3158267818017786,0.8633080852562973,0.8261566162109375
Big,236.jpg,QDA,boxcox,3.0453520458839702,0.001,0.3492254474357046,0.517668041466949,0.3786384019567876,0.8180376959661794,0.867950439453125
Big,236.jpg,LDA,histeq,,0.001,0.22629955947136565,0.3690771275640335,0.23181407942238266,0.9048793376783513,0.7320098876953125
Big,236.jpg,QDA,histeq,,0.001,0.22629955947136565,0.3690771275640335,0.23181407942238266,0.9048793376783513,0.7320098876953125
Big,236.jpg,LDA,clahe,,0.001,0.190234202386213,0.3196584369779098,0.2169995589439859,0.6066584463625154,0.77630615234375
Big,236.jpg,QDA,clahe,,0.001,0.2357184636381361,0.38150836225938783,0.34547792541791683,0.4259291879513828,0.88037109375
Big,238.jpg,LDA,raw,,0.001,0.31561733442354867,0.4798011187072716,0.4322508398656215,0.5391061452513967,0.974456787109375
Big,238.jpg,QDA,raw,,0.001,0.4352720450281426,0.6065359477124183,0.8064889918887601,0.4860335195530726,0.9862213134765625
Big,238.jpg,LDA,boxcox,1.585509580439284,0.001,0.24091721262656343,0.3882889368850492,0.29579524680073127,0.5649441340782123,0.9611053466796875
Big,238.jpg,QDA,boxcox,1.585509580439284,0.001,0.3940520446096654,0.5653333333333334,0.6219614417435038,0.5181564245810056,0.9825897216796875
Big,238.jpg,LDA,histeq,,0.001,0.09648474612055315,0.17598921729084432,0.10206588498045785,0.638268156424581,0.8694000244140625
Big,238.jpg,QDA,histeq,,0.001,0.11434405308831036,0.20522217132386625,0.12273972602739726,0.6256983240223464,0.89410400390625
Big,238.jpg,LDA,clahe,,0.001,0.2511990407673861,0.4015333013895544,0.3056163384390955,0.585195530726257,0.961883544921875
Big,238.jpg,QDA,clahe,,0.001,0.3689052437902484,0.5389784946236559,0.5194300518134715,0.5600558659217877,0.97906494140625
Big,246.jpg,LDA,raw,,0.001,0.46720707442888726,0.6368658965344048,0.6384692849949648,0.6352705410821643,0.9889678955078125
Big,246.jpg,QDA,raw,,0.001,0.40652557319223986,0.5780564263322884,0.7721943048576214,0.4619238476953908,0.9897308349609375
Big,246.jpg,LDA,boxcox,1.5689184628156339,0.001,0.4454177897574124,0.6163170163170163,0.5762859633827376,0.6623246492985972,0.9874420166015625
Big,246.jpg,QDA,boxcox,1.5689184628156339,0.001,0.480225988700565,0.648854961832061,0.7117224880382775,0.5961923847695391,0.99017333984375
Big,246.jpg,LDA,histeq,,0.001,0.12224448897795591,0.21785714285714286,0.1262336835402738,0.7945891783567134,0.913116455078125
Big,246.jpg,QDA,histeq,,0.001,0.14330218068535824,0.2506811989100817,0.14920816638046175,0.7835671342685371,0.9286651611328125
Big,246.jpg,LDA,clahe,,0.001,0.36401673640167365,0.5337423312883436,0.4322981366459627,0.6973947895791583,0.9814453125
Big,246.jpg,QDA,clahe,,0.001,0.45254901960784316,0.6231101511879049,0.6756440281030445,0.5781563126252505,0.989349365234375
