set,image,method,condition,lam,IoU,Dice,Precision,Recall,Accuracy
Big,081.jpg,KNN,BC,1.4140669804324681,0.15691085407173735,0.27125833165017166,0.16674944127141794,0.7267316017316018,0.889892578125
Big,081.jpg,LDA,BC,1.4140669804324681,0.1628118503118503,0.2800312884121131,0.17645402056048443,0.678030303030303,0.9016876220703125
Big,081.jpg,QDA,BC,1.4140669804324681,0.20363698747641104,0.33836944127708096,0.22968266253869968,0.6423160173160173,0.929168701171875
Big,082.jpg,SVM,noBC,,0.26448736998514116,0.418331374853114,0.343297974927676,0.5353383458646617,0.96978759765625
Big,082.jpg,LightGBM,noBC,,0.21851421938479396,0.35865682305310786,0.2624607877309167,0.5661654135338345,0.9589080810546875
Big,082.jpg,KNN,noBC,,0.14946502057613167,0.2600601460690248,0.16062267822395188,0.6827067669172933,0.9211578369140625
Big,082.jpg,LDA,noBC,,0.1308828052906798,0.2314701482388141,0.14129171509214677,0.6398496240601503,0.9137725830078125
Big,082.jpg,QDA,noBC,,0.22019964768056371,0.36092396535129934,0.2653927813163482,0.5639097744360902,0.95947265625
Big,082.jpg,SVM,BC,1.3609348350673773,0.25764663548038863,0.40972818311874104,0.330715935334873,0.5383458646616541,0.9685211181640625
Big,082.jpg,LightGBM,BC,1.3609348350673773,0.21851421938479396,0.35865682305310786,0.2624607877309167,0.5661654135338345,0.9589080810546875
Big,082.jpg,KNN,BC,1.3609348350673773,0.14978554932365556,0.260545193687231,0.16099290780141845,0.6827067669172933,0.921356201171875
Big,082.jpg,LDA,BC,1.3609348350673773,0.10740379931807112,0.19397404882340005,0.11360123647604328,0.6631578947368421,0.888153076171875
Big,082.jpg,QDA,BC,1.3609348350673773,0.15374531835205993,0.2665151761077747,0.16994411095011386,0.6172932330827068,0.9310455322265625
Big,093.jpg,SVM,noBC,,0.25254730713246,0.4032539221382917,0.32922201138519924,0.52023988005997,0.9843292236328125
Big,093.jpg,LightGBM,noBC,,0.196476241324079,0.3284248103525212,0.2337992376111817,0.5517241379310345,0.9770355224609375
Big,093.jpg,KNN,noBC,,0.14412495562655306,0.2519391870927707,0.15884194053208137,0.6086956521739131,0.9632110595703125
Big,093.jpg,LDA,noBC,,0.27615780445969124,0.4327956989247312,0.392204628501827,0.4827586206896552,0.98712158203125
Big,093.jpg,QDA,noBC,,0.24083769633507854,0.3881856540084388,0.6548042704626335,0.27586206896551724,0.99114990234375
Big,093.jpg,SVM,BC,0.9734436938624296,0.25290697674418605,0.4037122969837587,0.32923368022705773,0.5217391304347826,0.98431396484375
Big,093.jpg,LightGBM,BC,0.9734436938624296,0.1972355130249867,0.32948490230905864,0.23406940063091483,0.5562218890554723,0.976959228515625
Big,093.jpg,KNN,BC,0.9734436938624296,0.14382102272727273,0.2514746972989755,0.15857478465152702,0.6071964017991005,0.9632110595703125
Big,093.jpg,LDA,BC,0.9734436938624296,0.27648578811369506,0.4331983805668016,0.39386503067484663,0.48125937031484256,0.9871826171875
Big,093.jpg,QDA,BC,0.9734436938624296,0.27904191616766466,0.4363295880149813,0.5810473815461347,0.3493253373313343,0.990814208984375
Big,098.jpg,SVM,noBC,,0.2975941422594142,0.4586860137041516,0.40701001430615164,0.5253924284395198,0.9795074462890625
Big,098.jpg,LightGBM,noBC,,0.26917839310031777,0.4241773962804006,0.3461762988908348,0.5475530932594644,0.975433349609375
Big,098.jpg,KNN,noBC,,0.19273907910271545,0.32318732986884435,0.2207572684246112,0.602954755309326,0.9582672119140625
Big,098.jpg,LDA,noBC,,0.3072289156626506,0.4700460829493088,0.4302147239263804,0.518005540166205,0.9806976318359375
Big,098.jpg,QDA,noBC,,0.3437956204379562,0.5116784356328082,0.6213720316622692,0.43490304709141275,0.9862823486328125
Big,098.jpg,SVM,BC,2.157135954962219,0.29247202441505593,0.452577725304998,0.3943758573388203,0.530932594644506,0.9787750244140625
Big,098.jpg,LightGBM,BC,2.157135954962219,0.26917839310031777,0.4241773962804006,0.3461762988908348,0.5475530932594644,0.975433349609375
Big,098.jpg,KNN,BC,2.157135954962219,0.18950100951831556,0.31862269641125124,0.21604735284445906,0.6066481994459834,0.957122802734375
Big,098.jpg,LDA,BC,2.157135954962219,0.22271062271062272,0.36428999400838824,0.26962305986696233,0.5614035087719298,0.967620849609375
Big,098.jpg,QDA,BC,2.157135954962219,0.323220536756126,0.48853615520282184,0.4675105485232067,0.5115420129270545,0.9822998046875
Big,100.jpg,SVM,noBC,,0.3762541806020067,0.5467800729040098,0.4992603550295858,0.6042972247090421,0.9829254150390625
Big,100.jpg,LightGBM,noBC,,0.2918918918918919,0.45188284518828453,0.3527638190954774,0.6284691136974038,0.9740142822265625
Big,100.jpg,KNN,noBC,,0.2268009768009768,0.36974371734262257,0.25603032391454167,0.6651745747538048,0.9613494873046875
Big,100.jpg,LDA,noBC,,0.4032561051972448,0.5747434181169121,0.5729537366548043,0.576544315129812,0.9854583740234375
Big,100.jpg,QDA,noBC,,0.4152966404574696,0.5868686868686869,0.6732329084588644,0.5201432408236347,0.987518310546875
Big,100.jpg,SVM,BC,2.332064133998551,0.3650537634408602,0.5348562426152028,0.47749648382559773,0.6078782452999105,0.9819793701171875
Big,100.jpg,LightGBM,BC,2.332064133998551,0.2918918918918919,0.45188284518828453,0.3527638190954774,0.6284691136974038,0.9740142822265625
Big,100.jpg,KNN,BC,2.332064133998551,0.227217125382263,0.37029653625716424,0.256560773480663,0.6651745747538048,0.9614410400390625
Big,100.jpg,LDA,BC,2.332064133998551,0.2730799069045772,0.42900670322973794,0.32517321016166284,0.630259623992838,0.971405029296875
Big,100.jpg,QDA,BC,2.332064133998551,0.391304347826087,0.5625,0.538966365873667,0.5881826320501343,0.984405517578125
Big,103.jpg,SVM,noBC,,0.33861834654586637,0.505922165820643,0.4393828067597355,0.5962113659022931,0.982177734375
Big,103.jpg,LightGBM,noBC,,0.2842686292548298,0.44269340974212035,0.3454443823365008,0.6161515453639083,0.97625732421875
Big,103.jpg,KNN,noBC,,0.21260096930533118,0.3506528110844658,0.23927272727272728,0.6560319042871385,0.9628143310546875
Big,103.jpg,LDA,noBC,,0.39324227174694465,0.564499484004128,0.5850267379679145,0.5453639082751744,0.98712158203125
Big,103.jpg,QDA,noBC,,0.40265120132560067,0.5741287655050207,0.7043478260869566,0.48454636091724823,0.9889984130859375
Big,103.jpg,SVM,BC,2.6232322110200816,0.32575757575757575,0.49142857142857144,0.4160331720801659,0.6001994017946162,0.980987548828125
Big,103.jpg,LightGBM,BC,2.6232322110200816,0.2842686292548298,0.44269340974212035,0.3454443823365008,0.6161515453639083,0.97625732421875
Big,103.jpg,KNN,BC,2.6232322110200816,0.21040868454661557,0.3476655236085466,0.23637015781922524,0.6570289132602194,0.9622650146484375
Big,103.jpg,LDA,BC,2.6232322110200816,0.27308533916849015,0.42901340666895843,0.3273871983210913,0.6221335992023929,0.9746551513671875
Big,103.jpg,QDA,BC,2.6232322110200816,0.385558583106267,0.5565388397246804,0.5489815712900097,0.5643070787637089,0.986236572265625
Big,104.jpg,SVM,noBC,,0.3129129129129129,0.47666971637694416,0.40862745098039216,0.5718990120746432,0.9825439453125
Big,104.jpg,LightGBM,noBC,,0.2782969885773624,0.4354183590576767,0.34558349451966475,0.5883644346871569,0.978790283203125
Big,104.jpg,KNN,noBC,,0.20673425054308472,0.3426342634263426,0.23575557390586294,0.6267837541163557,0.9665679931640625
Big,104.jpg,LDA,noBC,,0.349507735583685,0.5179781136008338,0.4930555555555556,0.5455543358946213,0.9858856201171875
Big,104.jpg,QDA,noBC,,0.36231884057971014,0.5319148936170213,0.751503006012024,0.411635565312843,0.98992919921875
Big,104.jpg,SVM,BC,2.1749528451976903,0.3094674556213018,0.4726615454134659,0.40168970814132104,0.5740944017563118,0.9821929931640625
Big,104.jpg,LightGBM,BC,2.1749528451976903,0.2782969885773624,0.4354183590576767,0.34558349451966475,0.5883644346871569,0.978790283203125
Big,104.jpg,KNN,BC,2.1749528451976903,0.20392156862745098,0.33876221498371334,0.23195458231954583,0.6278814489571899,0.9659271240234375
Big,104.jpg,LDA,BC,2.1749528451976903,0.25057897174617877,0.40074074074074073,0.3024035774175517,0.5938529088913282,0.975311279296875
Big,104.jpg,QDA,BC,2.1749528451976903,0.3637065637065637,0.5334088335220838,0.5508771929824562,0.5170142700329309,0.9874267578125
Big,106.jpg,SVM,noBC,,0.32142857142857145,0.4864864864864865,0.4296482412060301,0.5606557377049181,0.9834747314453125
Big,106.jpg,LightGBM,noBC,,0.25630252100840334,0.4080267558528428,0.3091216216216216,0.6,0.9756927490234375
Big,106.jpg,KNN,noBC,,0.21462697537669975,0.35340393343419063,0.24435146443514644,0.6382513661202186,0.9673919677734375
Big,106.jpg,LDA,noBC,,0.34657534246575344,0.5147507629704985,0.4814462416745956,0.5530054644808743,0.985443115234375
Big,106.jpg,QDA,noBC,,0.3558515699333968,0.5249122807017544,0.7333333333333333,0.4087431693989071,0.9896697998046875
Big,106.jpg,SVM,BC,2.4264897297567254,0.30962343096234307,0.4728434504792332,0.4059561128526646,0.566120218579235,0.9823760986328125
Big,106.jpg,LightGBM,BC,2.4264897297567254,0.2639495390587094,0.417658349328215,0.32189349112426036,0.594535519125683,0.9768524169921875
Big,106.jpg,KNN,BC,2.4264897297567254,0.2143906020558003,0.35308343409915355,0.2440451316339323,0.6382513661202186,0.96734619140625
Big,106.jpg,LDA,BC,2.4264897297567254,0.2092849120179708,0.3461300309597523,0.24146868250539957,0.6109289617486339,0.9677734375
Big,106.jpg,QDA,BC,2.4264897297567254,0.3477956613016095,0.5160955347871236,0.49159248269040556,0.5431693989071038,0.98577880859375
Big,116.jpg,SVM,noBC,,0.3821782178217822,0.5530085959885387,0.5475177304964539,0.5586107091172214,0.990478515625
Big,116.jpg,LightGBM,noBC,,0.28796169630642954,0.4471587891662241,0.35318791946308725,0.6092619392185239,0.9841156005859375
Big,116.jpg,KNN,noBC,,0.1939600170140366,0.32490203063769146,0.21550094517958412,0.6599131693198264,0.9710845947265625
Big,116.jpg,LDA,noBC,,0.4036363636363636,0.5751295336787565,0.7130620985010707,0.48191027496382055,0.99249267578125
Big,116.jpg,QDA,noBC,,0.3155792276964048,0.4797570850202429,0.797979797979798,0.3429811866859624,0.992156982421875
Big,116.jpg,SVM,BC,0.8630819511303552,0.38255698711595637,0.5534050179211469,0.5482954545454546,0.5586107091172214,0.9904937744140625
Big,116.jpg,LightGBM,BC,0.8630819511303552,0.2508792497069168,0.40112464854732893,0.2966042966042966,0.6193921852387844,0.980499267578125
Big,116.jpg,KNN,BC,0.8630819511303552,0.19031719532554256,0.31977559607293127,0.21101341971309578,0.6599131693198264,0.97039794921875
Big,116.jpg,LDA,BC,0.8630819511303552,0.4007308160779537,0.5721739130434783,0.7167755991285403,0.4761215629522431,0.99249267578125
Big,116.jpg,QDA,BC,0.8630819511303552,0.32317880794701986,0.48848848848848847,0.7922077922077922,0.35311143270622286,0.9922027587890625
Big,120.jpg,SVM,noBC,,0.3156626506024096,0.47985347985347987,0.4253246753246753,0.5504201680672269,0.98699951171875
Big,120.jpg,LightGBM,noBC,,0.2769857433808554,0.43381180223285487,0.3496143958868895,0.5714285714285714,0.9837493896484375
Big,120.jpg,KNN,noBC,,0.21073362875430823,0.3481089873932493,0.24527220630372493,0.5994397759103641,0.9755401611328125
Big,120.jpg,LDA,noBC,,0.37404580152671757,0.5444444444444444,0.6282051282051282,0.4803921568627451,0.991241455078125
Big,120.jpg,QDA,noBC,,0.3150326797385621,0.47912524850894633,0.8253424657534246,0.33753501400560226,0.99200439453125
Big,120.jpg,SVM,BC,2.0101392571735457,0.3088235294117647,0.47191011235955055,0.4083930399181167,0.5588235294117647,0.9863739013671875
Big,120.jpg,LightGBM,BC,2.0101392571735457,0.2769857433808554,0.43381180223285487,0.3496143958868895,0.5714285714285714,0.9837493896484375
Big,120.jpg,KNN,BC,2.0101392571735457,0.21073362875430823,0.3481089873932493,0.24527220630372493,0.5994397759103641,0.9755401611328125
Big,120.jpg,LDA,BC,2.0101392571735457,0.3465804066543438,0.5147563486616334,0.5047106325706595,0.5252100840336135,0.9892120361328125
Big,120.jpg,QDA,BC,2.0101392571735457,0.3696172248803828,0.5397379912663756,0.7169373549883991,0.4327731092436975,0.9919586181640625
Big,183.jpg,SVM,noBC,,0.21544949204523672,0.35451821479261947,0.22647592182147894,0.8156748911465893,0.9375457763671875
Big,183.jpg,LightGBM,noBC,,0.1889838556505223,0.31789137380191695,0.19465275513531138,0.8664731494920174,0.92181396484375
Big,183.jpg,KNN,noBC,,0.20313804039392422,0.3376803551609323,0.20874785591766723,0.8831640058055152,0.927154541015625
Big,183.jpg,LDA,noBC,,0.40732469852612774,0.5788638527451603,0.5143824027072758,0.6618287373004355,0.9797515869140625
Big,183.jpg,QDA,noBC,,0.46808510638297873,0.6376811594202898,0.6720257234726688,0.6066763425253991,0.985504150390625
Big,183.jpg,SVM,BC,3.3192295258459223,0.20785388127853882,0.3441705731135642,0.21738299904489017,0.8258345428156749,0.9338226318359375
Big,183.jpg,LightGBM,BC,3.3192295258459223,0.18911220129767367,0.31807293052967794,0.1947522816166884,0.8671988388969522,0.92181396484375
Big,183.jpg,KNN,BC,3.3192295258459223,0.2027657447517494,0.33716581243939603,0.2083547337784626,0.8831640058055152,0.9269866943359375
Big,183.jpg,LDA,BC,3.3192295258459223,0.20261669024045262,0.3369597177300794,0.21128318584070796,0.8316400580551524,0.931182861328125
Big,183.jpg,QDA,BC,3.3192295258459223,0.29302458547741567,0.4532390006632766,0.32591414944356123,0.7438316400580551,0.9622650146484375
Big,188.jpg,SVM,noBC,,0.16253644314868804,0.27962382445141065,0.1809575331349743,0.6148897058823529,0.9474029541015625
Big,188.jpg,LightGBM,noBC,,0.15142364106988784,0.26301985762457847,0.16517647058823529,0.6452205882352942,0.939971923828125
Big,188.jpg,KNN,noBC,,0.13471971066907776,0.23745019920318725,0.14362830152303838,0.6847426470588235,0.9269866943359375
Big,188.jpg,LDA,noBC,,0.1994572591587517,0.332579185520362,0.24019607843137256,0.5404411764705882,0.9639892578125
Big,188.jpg,QDA,noBC,,0.28174603174603174,0.43962848297213625,0.5011764705882353,0.3915441176470588,0.983428955078125
Big,188.jpg,SVM,BC,1.9395669914945566,0.15879727507634483,0.27407257247111294,0.17581274382314693,0.6213235294117647,0.9453582763671875
Big,188.jpg,LightGBM,BC,1.9395669914945566,0.15142364106988784,0.26301985762457847,0.16517647058823529,0.6452205882352942,0.939971923828125
Big,188.jpg,KNN,BC,1.9395669914945566,0.1347684515195369,0.23752590467081142,0.14368370298939248,0.6847426470588235,0.9270172119140625
Big,188.jpg,LDA,BC,1.9395669914945566,0.16611716966776566,0.2849064810787299,0.1866096866096866,0.6020220588235294,0.9498291015625
Big,188.jpg,QDA,BC,1.9395669914945566,0.22524028416213956,0.36766712141882674,0.29229934924078094,0.4954044117647059,0.971710205078125
Big,203.jpg,SVM,noBC,,0.22133168927250307,0.3624432104997476,0.25624553890078516,0.6189655172413793,0.9807281494140625
Big,203.jpg,LightGBM,noBC,,0.19665271966527198,0.32867132867132864,0.22014051522248243,0.6482758620689655,0.9765625
Big,203.jpg,KNN,noBC,,0.16639209225700163,0.2853107344632768,0.17939609236234458,0.696551724137931,0.9691162109375
Big,203.jpg,LDA,noBC,,0.2767191383595692,0.4334847501622323,0.34755463059313213,0.5758620689655173,0.9866790771484375
Big,203.jpg,QDA,noBC,,0.2718954248366013,0.42754367934224047,0.5292620865139949,0.3586206896551724,0.9915008544921875
Big,203.jpg,SVM,BC,3.491612091995765,0.2111692844677138,0.34870317002881845,0.24167776298268975,0.6258620689655172,0.97930908203125
Big,203.jpg,LightGBM,BC,3.491612091995765,0.19665271966527198,0.32867132867132864,0.22014051522248243,0.6482758620689655,0.9765625
Big,203.jpg,KNN,BC,3.491612091995765,0.1665979381443299,0.28561329091551785,0.17963539350822588,0.696551724137931,0.9691619873046875
Big,203.jpg,LDA,BC,3.491612091995765,0.18824701195219123,0.316848281642917,0.20930232558139536,0.6517241379310345,0.975128173828125
Big,203.jpg,QDA,BC,3.491612091995765,0.29935125115848005,0.4607703281027104,0.3929440389294404,0.5568965517241379,0.98846435546875
Big,210.jpg,SVM,noBC,,0.22414671421293939,0.3662089055347482,0.2879581151832461,0.5028571428571429,0.9767608642578125
Big,210.jpg,LightGBM,noBC,,0.16964285714285715,0.2900763358778626,0.1927122464312547,0.5862857142857143,0.9616851806640625
Big,210.jpg,KNN,noBC,,0.15273037542662116,0.26498889711324947,0.16897419760855883,0.6137142857142858,0.9545440673828125
Big,210.jpg,LDA,noBC,,0.2734562951082598,0.42947103274559195,0.4782608695652174,0.38971428571428574,0.986175537109375
Big,210.jpg,QDA,noBC,,0.23782234957020057,0.38425925925925924,0.5914489311163895,0.2845714285714286,0.987823486328125
Big,210.jpg,SVM,BC,2.9930143461719783,0.21219171707771056,0.3500959692898273,0.2635838150289017,0.5211428571428571,0.9741668701171875
Big,210.jpg,LightGBM,BC,2.9930143461719783,0.16964285714285715,0.2900763358778626,0.1927122464312547,0.5862857142857143,0.9616851806640625
Big,210.jpg,KNN,BC,2.9930143461719783,0.1509963513892787,0.26237503048037064,0.16676999380037197,0.6148571428571429,0.9538421630859375
Big,210.jpg,LDA,BC,2.9930143461719783,0.22076023391812866,0.36167664670658684,0.27791411042944786,0.5177142857142857,0.9756011962890625
Big,210.jpg,QDA,BC,2.9930143461719783,0.2663755458515284,0.4206896551724138,0.5304347826086957,0.3485714285714286,0.9871826171875
Big,216.jpg,SVM,noBC,,0.4392764857881137,0.6104129263913824,0.5788876276958003,0.6455696202531646,0.9900665283203125
Big,216.jpg,LightGBM,noBC,,0.3145539906103286,0.4785714285714286,0.3696551724137931,0.6784810126582278,0.982177734375
Big,216.jpg,KNN,noBC,,0.2526124488868696,0.40333696046427275,0.28266395526182003,0.7037974683544304,0.9748992919921875
Big,216.jpg,LDA,noBC,,0.4634146341463415,0.6333333333333333,0.6690140845070423,0.6012658227848101,0.991607666015625
Big,216.jpg,QDA,noBC,,0.4515463917525773,0.6221590909090909,0.7087378640776699,0.5544303797468354,0.99188232421875
Big,216.jpg,SVM,BC,2.583862149861947,0.3981623277182236,0.5695509309967142,0.5019305019305019,0.6582278481012658,0.988006591796875
Big,216.jpg,LightGBM,BC,2.583862149861947,0.3145539906103286,0.4785714285714286,0.3696551724137931,0.6784810126582278,0.982177734375
Big,216.jpg,KNN,BC,2.583862149861947,0.252387448840382,0.40305010893246185,0.28258655804480654,0.7025316455696202,0.97491455078125
Big,216.jpg,LDA,BC,2.583862149861947,0.4004611837048424,0.5718990120746432,0.5048449612403101,0.6594936708860759,0.98809814453125
Big,216.jpg,QDA,BC,2.583862149861947,0.45555555555555555,0.6259541984732825,0.6927803379416283,0.5708860759493671,0.9917755126953125
Big,217.jpg,SVM,noBC,,0.18104265402843603,0.30658105939004815,0.1992845431509912,0.6641828117237953,0.90771484375
Big,217.jpg,LightGBM,noBC,,0.1639017916390179,0.28164196123147095,0.17412759957701798,0.736214605067064,0.8846435546875
Big,217.jpg,KNN,noBC,,0.1819954128440367,0.3079460560783933,0.19134313961900168,0.7883755588673621,0.8911590576171875
Big,217.jpg,LDA,noBC,,0.34572784810126583,0.5138154027042916,0.6292296616270698,0.4341778440139096,0.974761962890625
Big,217.jpg,QDA,noBC,,0.34692069118298624,0.5151315789473684,0.762414800389484,0.3889716840536513,0.977508544921875
Big,217.jpg,SVM,BC,3.0761991626144667,0.16820388349514562,0.2879700810305423,0.1820570077499015,0.6885245901639344,0.895416259765625
Big,217.jpg,LightGBM,BC,3.0761991626144667,0.1639017916390179,0.28164196123147095,0.17412759957701798,0.736214605067064,0.8846435546875
Big,217.jpg,KNN,BC,3.0761991626144667,0.18249942356467605,0.3086672516330311,0.19201843765162543,0.7863884749130651,0.8917999267578125
Big,217.jpg,LDA,BC,3.0761991626144667,0.1781631848640126,0.30244228839076615,0.19499568593615185,0.6736214605067065,0.9045562744140625
Big,217.jpg,QDA,BC,3.0761991626144667,0.2751135790005048,0.43151227236737927,0.35867061533399147,0.5414803775459514,0.9561767578125
Big,230.jpg,SVM,noBC,,0.33049738219895286,0.49680275454992623,0.46132764920828256,0.5381882770870338,0.9531707763671875
Big,230.jpg,LightGBM,noBC,,0.22266507240600505,0.3642290557426926,0.2623669380087664,0.5953818827708703,0.9107208251953125
Big,230.jpg,KNN,noBC,,0.16290411389915835,0.2801677489177489,0.17303032834823293,0.7357015985790408,0.837615966796875
Big,230.jpg,LDA,noBC,,0.19155160308916452,0.3215162525778258,0.22217698154180238,0.5815275310834813,0.8945770263671875
Big,230.jpg,QDA,noBC,,0.34458509142053445,0.5125523012552301,0.5032523108524478,0.522202486678508,0.95733642578125
Big,230.jpg,SVM,BC,2.4709261203395494,0.3251063829787234,0.49068721901091844,0.4476999707002637,0.5428063943161634,0.95159912109375
Big,230.jpg,LightGBM,BC,2.4709261203395494,0.22266507240600505,0.3642290557426926,0.2623669380087664,0.5953818827708703,0.9107208251953125
Big,230.jpg,KNN,BC,2.4709261203395494,0.1626813014504116,0.279838165879973,0.17270079067831876,0.7371225577264654,0.8370361328125
Big,230.jpg,LDA,BC,2.4709261203395494,0.11526242216291778,0.20670009115770283,0.12309153830494673,0.644404973357016,0.78753662109375
Big,230.jpg,QDA,BC,2.4709261203395494,0.17692062480076506,0.30065005417118096,0.20154944921922285,0.5914742451154529,0.881805419921875
Big,232.jpg,SVM,noBC,,0.5157622739018087,0.6805318786225707,0.6107711138310894,0.7682832948421863,0.9857025146484375
Big,232.jpg,LightGBM,noBC,,0.4541832669322709,0.6246575342465753,0.5166163141993958,0.789838337182448,0.9811859130859375
Big,232.jpg,KNN,noBC,,0.38267148014440433,0.5535248041775457,0.4188067957329119,0.8160123171670516,0.973907470703125
Big,232.jpg,LDA,noBC,,0.6119704102219233,0.7592824363788069,0.8287795992714025,0.7005388760585065,0.9911956787109375
Big,232.jpg,QDA,noBC,,0.6022646850672329,0.7517667844522968,0.8818652849740932,0.6551193225558122,0.991424560546875
Big,232.jpg,SVM,BC,3.8768984666632647,0.47183748845798706,0.6411543287327478,0.5410269984118581,0.7867590454195535,0.9825439453125
Big,232.jpg,LightGBM,BC,3.8768984666632647,0.4541832669322709,0.6246575342465753,0.5166163141993958,0.789838337182448,0.9811859130859375
Big,232.jpg,KNN,BC,3.8768984666632647,0.3827249728948319,0.5535807631991636,0.4190740007914523,0.815242494226328,0.97393798828125
Big,232.jpg,LDA,BC,3.8768984666632647,0.30196749358426006,0.46386333771353483,0.3241505968778696,0.815242494226328,0.962646484375
Big,232.jpg,QDA,BC,3.8768984666632647,0.5863746958637469,0.7392638036809815,0.7364400305576776,0.7421093148575828,0.9896240234375
Big,233.jpg,SVM,noBC,,0.45952677459526775,0.6296928327645052,0.5139275766016713,0.8127753303964758,0.98675537109375
Big,233.jpg,LightGBM,noBC,,0.4247586598523566,0.5962534874451972,0.46720799500312304,0.8237885462555066,0.9845428466796875
Big,233.jpg,KNN,noBC,,0.3517335766423358,0.5204184947688154,0.37518248175182484,0.8491189427312775,0.9783172607421875
Big,233.jpg,LDA,noBC,,0.6051136363636364,0.7539823008849558,0.8119440914866582,0.7037444933920705,0.9936370849609375
Big,233.jpg,QDA,noBC,,0.5612770339855818,0.7189973614775725,0.8963815789473685,0.6002202643171806,0.993499755859375
Big,233.jpg,SVM,BC,3.2387906648148252,0.44618159951894165,0.6170478170478171,0.4956579826319305,0.8171806167400881,0.9859466552734375
Big,233.jpg,LightGBM,BC,3.2387906648148252,0.4247586598523566,0.5962534874451972,0.46720799500312304,0.8237885462555066,0.9845428466796875
Big,233.jpg,KNN,BC,3.2387906648148252,0.35157318741450067,0.520242914979757,0.375,0.8491189427312775,0.978302001953125
Big,233.jpg,LDA,BC,3.2387906648148252,0.4005291005291005,0.5719682659614658,0.4353076480736055,0.8337004405286343,0.9827117919921875
Big,233.jpg,QDA,BC,3.2387906648148252,0.5974382433668801,0.7479954180985109,0.779236276849642,0.7191629955947136,0.9932861328125
Big,235.jpg,SVM,noBC,,0.411214953271028,0.5827814569536424,0.6086956521739131,0.558983666061706,0.9798126220703125
Big,235.jpg,LightGBM,noBC,,0.36805011746280347,0.5380652547223812,0.5105920695274307,0.5686630369026013,0.975372314453125
Big,235.jpg,KNN,noBC,,0.16958725561187546,0.28999504705299656,0.1823135606414448,0.7084089534180278,0.912506103515625
Big,235.jpg,LDA,noBC,,0.40955329500221144,0.5811107624725447,0.6036505867014341,0.5601935874168179,0.9796295166015625
Big,235.jpg,QDA,noBC,,0.47219069239500566,0.6414803392444102,0.8841657810839533,0.5033272837265578,0.985809326171875
Big,235.jpg,SVM,BC,2.208973906052969,0.3963466440101954,0.5676909035594767,0.5709914320685434,0.5644283121597096,0.9783172607421875
Big,235.jpg,LightGBM,BC,2.208973906052969,0.36805011746280347,0.5380652547223812,0.5105920695274307,0.5686630369026013,0.975372314453125
Big,235.jpg,KNN,BC,2.208973906052969,0.16931752458068247,0.289600593545196,0.18200186509170035,0.7084089534180278,0.9123382568359375
Big,235.jpg,LDA,BC,2.208973906052969,0.20290720828355238,0.3373613640125807,0.2322242479489517,0.616454930429522,0.9389190673828125
Big,235.jpg,QDA,BC,2.208973906052969,0.3714739769566945,0.5417149478563151,0.519733185102835,0.5656382335148216,0.975860595703125
Big,236.jpg,SVM,noBC,,0.3239162528519662,0.4893304272897765,0.34350982066609737,0.8502730315307381,0.8462677001953125
Big,236.jpg,LightGBM,noBC,,0.3110153924114778,0.47446489829443883,0.32689747003994674,0.8648934296283248,0.8340301513671875
Big,236.jpg,KNN,noBC,,0.31580730401788737,0.4800205973223481,0.33915447864367315,0.8210322353355646,0.845916748046875
Big,236.jpg,LDA,noBC,,0.3682489097618249,0.5382776585963837,0.4127655574356082,0.7734719041747402,0.8850555419921875
Big,236.jpg,QDA,noBC,,0.31287128712871287,0.4766214177978884,0.512674913810586,0.44530561916505196,0.915283203125
Big,236.jpg,SVM,BC,3.045351955637904,0.3138765812624414,0.47778700943257907,0.3306277056277056,0.861018143385591,0.8369598388671875
Big,236.jpg,LightGBM,BC,3.045351955637904,0.3110153924114778,0.47446489829443883,0.32689747003994674,0.8648934296283248,0.8340301513671875
Big,236.jpg,KNN,BC,3.045351955637904,0.31667457788024683,0.48102178503373333,0.3398835516739447,0.8226175797075921,0.8462371826171875
Big,236.jpg,LDA,BC,3.045351955637904,0.3007855652387382,0.46246756310450576,0.3158267818017786,0.8633080852562973,0.8261566162109375
Big,236.jpg,QDA,BC,3.045351955637904,0.3492254474357046,0.517668041466949,0.3786384019567876,0.8180376959661794,0.867950439453125
Big,238.jpg,SVM,noBC,,0.37233515121467525,0.5426300578034682,0.562125748502994,0.5244413407821229,0.980682373046875
Big,238.jpg,LightGBM,noBC,,0.2561826252377933,0.4078748107016658,0.3193675889328063,0.5642458100558659,0.964202880859375
Big,238.jpg,KNN,noBC,,0.16950380296993842,0.2898730257045525,0.1862315957023478,0.6536312849162011,0.930023193359375
Big,238.jpg,LDA,noBC,,0.31561733442354867,0.4798011187072716,0.4322508398656215,0.5391061452513967,0.974456787109375
Big,238.jpg,QDA,noBC,,0.4352720450281426,0.6065359477124183,0.8064889918887601,0.4860335195530726,0.9862213134765625
Big,238.jpg,SVM,BC,1.5855096850740857,0.3646489104116223,0.5344215755855216,0.5432900432900433,0.5258379888268156,0.97998046875
Big,238.jpg,LightGBM,BC,1.5855096850740857,0.2561826252377933,0.4078748107016658,0.3193675889328063,0.5642458100558659,0.964202880859375
Big,238.jpg,KNN,BC,1.5855096850740857,0.16935046137144924,0.2896487699210893,0.18604651162790697,0.6536312849162011,0.9299468994140625
Big,238.jpg,LDA,BC,1.5855096850740857,0.24091721262656343,0.3882889368850492,0.29579524680073127,0.5649441340782123,0.9611053466796875
